CommentCount,DownVotes,Outlier,Reputation,Score,UpVotes,ViewCount,Views,postId,userId
1,1,DownVotes,305,1,26,43,40,86056,31221
0,1,DownVotes,305,2,26,51,40,86148,31221
0,1,DownVotes,305,0,26,31,40,86199,31221
4,1,DownVotes,305,1,26,73,40,87358,31221
0,1,DownVotes,305,1,26,155,40,87787,31221
16,1,DownVotes,305,1,26,50,40,89186,31221
9,1,DownVotes,305,1,26,30,40,89876,31221
25,1,DownVotes,305,2,26,163,40,89877,31221
0,1,DownVotes,305,1,26,26,40,92133,31221
8,1,DownVotes,305,2,26,145,40,92383,31221
0,1,DownVotes,305,0,26,24,40,93010,31221
2,1,DownVotes,305,3,26,117,40,95806,31221
14,1,DownVotes,305,0,26,29,40,99675,31221
0,1,DownVotes,305,2,26,30,40,108999,31221
0,1,DownVotes,305,0,26,18,40,111554,31221
0,1,DownVotes,305,1,26,32,40,111833,31221
3,3,DownVotes,459,5,12,40,34,109875,31264
0,2,DownVotes,163,6,5,160,48,87385,31304
1,2,DownVotes,163,1,5,100,48,91994,31304
0,2,DownVotes,163,0,5,33,48,96404,31304
2,2,DownVotes,163,0,5,19,48,107818,31304
4,2,DownVotes,163,4,5,58,48,107909,31304
6,2,DownVotes,284,12,8,795,22,72421,31314
2,2,DownVotes,284,0,8,34,22,113504,31314
3,2,DownVotes,200,-1,21,886,25,72940,31563
2,2,DownVotes,200,0,21,78,25,73290,31563
5,2,DownVotes,200,1,21,87,25,73349,31563
3,2,DownVotes,200,0,21,83,25,73387,31563
0,2,DownVotes,200,0,21,143,25,83401,31563
4,2,DownVotes,200,0,21,33,25,85960,31563
0,2,DownVotes,200,2,21,71,25,97646,31563
0,2,DownVotes,200,1,21,42,25,103368,31563
1,2,DownVotes,200,2,21,64,25,103405,31563
8,2,DownVotes,200,3,21,55,25,105445,31563
0,1,DownVotes,157,4,5,66,31,97104,31587
0,1,DownVotes,376,0,8,25,17,73106,31634
8,1,DownVotes,376,2,8,99,17,90357,31634
6,1,DownVotes,376,6,8,588,17,93540,31634
4,4,DownVotes,1899,4,8,70,137,87711,31668
1,4,DownVotes,1899,2,8,22,137,112932,31668
3,4,DownVotes,1899,2,8,40,137,113178,31668
1,1,DownVotes,211,4,3,97,7,73188,31672
1,1,DownVotes,211,2,3,135,7,73322,31672
0,1,DownVotes,211,0,3,49,7,73329,31672
0,1,DownVotes,211,3,3,178,7,73845,31672
2,1,DownVotes,211,0,3,99,7,73857,31672
4,1,DownVotes,211,0,3,39,7,73896,31672
0,1,DownVotes,211,2,3,80,7,74512,31672
2,1,DownVotes,211,0,3,37,7,80964,31672
3,1,DownVotes,211,8,3,230,7,81944,31672
6,9,DownVotes,554,0,45,211,39,73486,31774
1,9,DownVotes,554,6,45,207,39,74012,31774
0,9,DownVotes,554,3,45,283,39,77593,31774
7,9,DownVotes,554,16,45,2073,39,78287,31774
0,9,DownVotes,554,0,45,42,39,96873,31774
6,143,DownVotes,7227,12,2664,355,991,83131,32036
5,16,DownVotes,292,4,12,729,45,74843,32157
4,16,DownVotes,292,5,12,680,45,77213,32157
5,16,DownVotes,292,2,12,38,45,77430,32157
1,16,DownVotes,292,2,12,76,45,77465,32157
4,16,DownVotes,292,0,12,54,45,79630,32157
3,2,DownVotes,212,2,24,149,34,75046,32504
0,2,DownVotes,212,0,24,32,34,76134,32504
0,2,DownVotes,212,0,24,86,34,76594,32504
0,2,DownVotes,212,0,24,108,34,76609,32504
6,2,DownVotes,212,0,24,53,34,76733,32504
5,2,DownVotes,212,1,24,236,34,76763,32504
2,2,DownVotes,212,0,24,55,34,76765,32504
9,2,DownVotes,212,3,24,125,34,76814,32504
9,2,DownVotes,212,1,24,87,34,76879,32504
3,2,DownVotes,212,0,24,74,34,77486,32504
1,2,DownVotes,212,0,24,131,34,77797,32504
4,2,DownVotes,212,1,24,82,34,78179,32504
2,2,DownVotes,212,2,24,50,34,78207,32504
0,2,DownVotes,212,2,24,54,34,78468,32504
0,2,DownVotes,212,2,24,772,34,78754,32504
4,2,DownVotes,212,0,24,47,34,103016,32504
0,2,DownVotes,212,0,24,26,34,103338,32504
5,2,DownVotes,212,1,24,22,34,107671,32504
0,2,DownVotes,212,0,24,31,34,107675,32504
11,2,DownVotes,212,2,24,60,34,111140,32504
0,3,DownVotes,136,2,123,128,1,82987,34623
4,3,DownVotes,136,3,123,202,1,105757,34623
5,3,DownVotes,137,3,7,741,5,76240,34645
0,3,DownVotes,137,1,7,131,5,76473,34645
1,3,DownVotes,137,2,7,132,5,76830,34645
0,3,DownVotes,137,1,7,62,5,92522,34645
0,3,DownVotes,137,0,7,67,5,92572,34645
0,3,DownVotes,137,0,7,51,5,93678,34645
0,3,DownVotes,137,0,7,16,5,96531,34645
1,3,DownVotes,137,0,7,34,5,97662,34645
3,3,DownVotes,137,0,7,22,5,113290,34645
6,2,DownVotes,149,3,37,418,5,88166,34826
3,16,DownVotes,1645,6,71,235,165,80601,35099
4,16,DownVotes,1645,4,71,327,165,86917,35099
0,2,DownVotes,644,6,25,736,61,77313,35131
0,2,DownVotes,644,3,25,51,61,96272,35131
2,2,DownVotes,644,1,25,39,61,109593,35131
11,1,DownVotes,202,0,7,109,7,77511,35243
0,1,DownVotes,202,0,7,22,7,77550,35243
2,1,DownVotes,202,0,7,60,7,83396,35243
5,1,DownVotes,202,10,7,495,7,85638,35243
8,1,DownVotes,202,7,7,396,7,87135,35243
0,1,DownVotes,202,1,7,28,7,92672,35243
0,1,DownVotes,202,2,7,358,7,106025,35243
1,1,DownVotes,154,10,3,784,22,77609,35286
11,1,DownVotes,154,3,3,148,22,78045,35286
0,1,DownVotes,154,5,3,145,22,78475,35286
2,1,DownVotes,154,1,3,40,22,79444,35286
0,1,DownVotes,154,2,3,334,22,81606,35286
1,1,DownVotes,154,0,3,79,22,82119,35286
1,1,DownVotes,154,2,3,47,22,82564,35286
6,1,DownVotes,154,2,3,266,22,93680,35286
4,1,DownVotes,154,0,3,38,22,96479,35286
1,1,DownVotes,154,3,3,35,22,105672,35286
0,1,DownVotes,154,1,3,33,22,112472,35286
1,1,DownVotes,133,0,100,16,26,92265,35388
1,1,DownVotes,133,0,100,44,26,104394,35388
2,1,DownVotes,396,6,23,515,25,78313,35572
0,1,DownVotes,396,1,23,104,25,79042,35572
0,1,DownVotes,396,1,23,657,25,79470,35572
4,1,DownVotes,396,0,23,28,25,81480,35572
0,1,DownVotes,396,0,23,215,25,81509,35572
1,1,DownVotes,396,0,23,71,25,82376,35572
3,1,DownVotes,396,0,23,47,25,83258,35572
3,1,DownVotes,396,2,23,214,25,83480,35572
4,1,DownVotes,396,0,23,68,25,85398,35572
0,1,DownVotes,396,0,23,25,25,86857,35572
6,1,DownVotes,396,1,23,57,25,86866,35572
0,1,DownVotes,396,1,23,144,25,93974,35572
0,1,DownVotes,396,0,23,15,25,111207,35572
14,1,DownVotes,226,4,0,434,21,78579,35694
1,1,DownVotes,226,11,0,539,21,85504,35694
0,1,DownVotes,226,8,0,952,21,88267,35694
11,1,DownVotes,226,5,0,334,21,88411,35694
4,2,DownVotes,1423,1,94,121,123,79750,35917
5,5,DownVotes,2538,0,15,64,252,88616,36041
0,5,DownVotes,2538,1,15,13,252,93489,36041
1,5,DownVotes,1306,2,201,48,124,83538,36229
0,5,DownVotes,1306,4,201,116,124,103849,36229
9,5,DownVotes,1306,4,201,147,124,105230,36229
0,5,DownVotes,1306,1,201,51,124,108345,36229
0,5,DownVotes,1306,0,201,16,124,108840,36229
5,5,DownVotes,1306,1,201,69,124,109617,36229
0,5,DownVotes,1306,3,201,59,124,110185,36229
5,5,DownVotes,1306,4,201,66,124,111771,36229
0,5,DownVotes,1306,2,201,22,124,112900,36229
0,5,DownVotes,1306,2,201,32,124,114259,36229
0,5,DownVotes,1306,1,201,12,124,114982,36229
8,5,DownVotes,838,4,173,646,26,85687,36381
2,5,DownVotes,838,3,173,83,26,96028,36381
1,2,DownVotes,751,2,32,96,198,80211,36462
0,2,DownVotes,751,1,32,79,198,80519,36462
0,2,DownVotes,751,0,32,87,198,80627,36462
6,2,DownVotes,751,2,32,112,198,80786,36462
1,2,DownVotes,751,0,32,114,198,81277,36462
0,2,DownVotes,751,1,32,151,198,81960,36462
0,2,DownVotes,751,4,32,225,198,82720,36462
0,2,DownVotes,751,4,32,124,198,82808,36462
2,2,DownVotes,751,8,32,321,198,83119,36462
1,2,DownVotes,751,0,32,29,198,83321,36462
7,2,DownVotes,751,2,32,89,198,83343,36462
2,2,DownVotes,751,1,32,317,198,83462,36462
0,2,DownVotes,751,3,32,63,198,83515,36462
3,2,DownVotes,751,1,32,164,198,86355,36462
4,2,DownVotes,751,2,32,190,198,86580,36462
5,2,DownVotes,751,1,32,85,198,87326,36462
1,2,DownVotes,751,0,32,60,198,88290,36462
3,2,DownVotes,751,0,32,103,198,88678,36462
0,2,DownVotes,751,2,32,103,198,88919,36462
0,2,DownVotes,751,3,32,87,198,89378,36462
2,2,DownVotes,751,0,32,47,198,92388,36462
9,2,DownVotes,751,1,32,127,198,95416,36462
1,2,DownVotes,751,2,32,53,198,95959,36462
0,2,DownVotes,751,3,32,45,198,96297,36462
1,2,DownVotes,751,1,32,115,198,96731,36462
0,2,DownVotes,751,1,32,25,198,96917,36462
7,2,DownVotes,751,0,32,42,198,99047,36462
1,2,DownVotes,751,1,32,55,198,99167,36462
5,2,DownVotes,751,2,32,131,198,99370,36462
7,2,DownVotes,751,1,32,85,198,99508,36462
0,2,DownVotes,751,0,32,11,198,100965,36462
1,2,DownVotes,751,0,32,15,198,101392,36462
1,2,DownVotes,751,3,32,65,198,102593,36462
0,2,DownVotes,751,1,32,45,198,102979,36462
1,2,DownVotes,751,0,32,53,198,103014,36462
6,2,DownVotes,751,7,32,83,198,111683,36462
1,2,DownVotes,751,0,32,14,198,113701,36462
0,2,DownVotes,751,4,32,25,198,113938,36462
0,2,DownVotes,751,1,32,16,198,115277,36462
0,3,DownVotes,184,5,81,282,20,81820,36465
0,3,DownVotes,184,1,81,58,20,84001,36465
3,3,DownVotes,184,2,81,78,20,84140,36465
0,3,DownVotes,184,1,81,86,20,90469,36465
0,3,DownVotes,184,1,81,9,20,91455,36465
3,3,DownVotes,184,3,81,89,20,97073,36465
0,3,DownVotes,184,0,81,34,20,103896,36465
2,3,DownVotes,184,1,81,71,20,105128,36465
2,3,DownVotes,184,1,81,26,20,105669,36465
5,2,DownVotes,448,0,58,50,76,92600,36539
2,2,DownVotes,448,1,58,35,76,97478,36539
1,2,DownVotes,253,1,77,220,78,80424,36540
0,2,DownVotes,253,1,77,58,78,80566,36540
0,2,DownVotes,253,0,77,88,78,80716,36540
0,2,DownVotes,253,3,77,81,78,80968,36540
2,2,DownVotes,253,1,77,68,78,81032,36540
2,2,DownVotes,253,0,77,192,78,82166,36540
0,2,DownVotes,253,0,77,42,78,82348,36540
4,2,DownVotes,253,0,77,70,78,82393,36540
0,2,DownVotes,253,1,77,46,78,82486,36540
5,2,DownVotes,253,1,77,76,78,82612,36540
2,2,DownVotes,253,1,77,52,78,83045,36540
2,2,DownVotes,253,1,77,37,78,83068,36540
0,2,DownVotes,253,0,77,37,78,83096,36540
0,2,DownVotes,253,3,77,57,78,83101,36540
6,2,DownVotes,253,1,77,69,78,83134,36540
1,2,DownVotes,253,0,77,17,78,83667,36540
0,2,DownVotes,253,1,77,123,78,84296,36540
0,2,DownVotes,253,0,77,26,78,84306,36540
8,2,DownVotes,253,2,77,46,78,86124,36540
2,2,DownVotes,253,1,77,40,78,86190,36540
0,2,DownVotes,253,1,77,29,78,86210,36540
6,2,DownVotes,253,0,77,52,78,86250,36540
0,2,DownVotes,253,0,77,35,78,86344,36540
2,2,DownVotes,253,0,77,47,78,86448,36540
6,2,DownVotes,253,1,77,78,78,86595,36540
0,2,DownVotes,253,3,77,81,78,86858,36540
3,2,DownVotes,253,0,77,28,78,87189,36540
0,2,DownVotes,253,1,77,28,78,87221,36540
4,2,DownVotes,253,3,77,46,78,87541,36540
0,2,DownVotes,253,0,77,29,78,87548,36540
0,2,DownVotes,253,0,77,15,78,87677,36540
4,2,DownVotes,253,0,77,43,78,87846,36540
0,2,DownVotes,253,0,77,39,78,88123,36540
0,2,DownVotes,253,0,77,77,78,88152,36540
1,2,DownVotes,253,0,77,63,78,88877,36540
0,2,DownVotes,253,1,77,46,78,89170,36540
0,2,DownVotes,253,0,77,28,78,89610,36540
0,2,DownVotes,253,0,77,63,78,89724,36540
3,2,DownVotes,253,0,77,61,78,89788,36540
2,2,DownVotes,253,2,77,36,78,89880,36540
10,2,DownVotes,253,2,77,41,78,90436,36540
2,2,DownVotes,253,5,77,204,78,90504,36540
4,2,DownVotes,253,0,77,183,78,91013,36540
2,2,DownVotes,253,0,77,109,78,91586,36540
0,2,DownVotes,253,1,77,23,78,99573,36540
3,2,DownVotes,253,0,77,28,78,99838,36540
0,2,DownVotes,253,1,77,22,78,100177,36540
7,2,DownVotes,253,0,77,38,78,102991,36540
4,2,DownVotes,253,1,77,45,78,104815,36540
2,2,DownVotes,253,1,77,53,78,104846,36540
2,2,DownVotes,253,2,77,40,78,105023,36540
0,2,DownVotes,253,2,77,44,78,111374,36540
0,2,DownVotes,253,0,77,33,78,111514,36540
8,2,DownVotes,253,1,77,11,78,112079,36540
1,2,DownVotes,1416,0,9,51,39,97452,36771
0,2,DownVotes,1416,0,9,16,39,103286,36771
0,1,DownVotes,153,3,5,91,5,81177,36816
0,1,DownVotes,153,2,5,61,5,82990,36816
0,1,DownVotes,203,2,3,41,17,81309,36835
0,1,DownVotes,268,3,5,64,7,82110,37148
0,5,DownVotes,1161,2,171,50,37,82540,37188
13,5,DownVotes,1161,2,171,322,37,83186,37188
0,5,DownVotes,1161,8,171,120,37,104838,37188
3,5,DownVotes,1161,2,171,84,37,108157,37188
0,5,DownVotes,1161,1,171,22,37,113667,37188
0,12,DownVotes,829,4,108,198,83,111198,37483
23,5,DownVotes,257,110,63,25744,206,83136,37729
0,1,DownVotes,670,1,59,114,42,83885,38206
8,1,DownVotes,128,25,18,1132,4,85605,38227
3,1,DownVotes,325,3,7,100,10,110357,39588
1,1,DownVotes,325,4,7,239,10,113273,39588
5,1,DownVotes,325,0,7,17,10,113801,39588
0,1,DownVotes,159,0,96,44,16,94785,39630
0,1,DownVotes,159,1,96,58,16,94802,39630
0,2,DownVotes,222,3,7,52,54,85703,39663
0,2,DownVotes,222,0,7,58,54,89556,39663
0,2,DownVotes,222,0,7,122,54,92766,39663
2,2,DownVotes,222,1,7,39,54,93514,39663
0,2,DownVotes,222,0,7,15,54,94564,39663
1,2,DownVotes,222,0,7,38,54,105477,39663
3,2,DownVotes,222,3,7,152,54,106121,39663
9,2,DownVotes,222,2,7,62,54,109071,39663
19,2,DownVotes,222,7,7,297,54,109747,39663
2,2,DownVotes,222,2,7,45,54,110908,39663
0,2,DownVotes,222,0,7,11,54,113926,39663
0,2,DownVotes,222,1,7,15,54,114723,39663
0,2,DownVotes,488,1,22,87,21,86130,39953
3,2,DownVotes,488,0,22,33,21,97506,39953
0,2,DownVotes,488,0,22,54,21,99565,39953
4,2,DownVotes,488,2,22,80,21,100194,39953
0,2,DownVotes,488,2,22,46,21,100606,39953
0,2,DownVotes,488,1,22,25,21,114097,39953
0,1,DownVotes,181,3,14,82,1,106254,40036
2,1,DownVotes,306,2,49,31,30,86589,40252
0,1,DownVotes,306,4,49,47,30,87715,40252
3,1,DownVotes,306,2,49,23,30,90647,40252
11,1,DownVotes,306,2,49,45,30,91444,40252
0,1,DownVotes,306,1,49,21,30,92281,40252
0,1,DownVotes,306,3,49,46,30,105600,40252
2,1,DownVotes,306,1,49,50,30,105704,40252
2,1,DownVotes,306,1,49,39,30,109472,40252
6,1,DownVotes,306,1,49,28,30,109541,40252
1,1,DownVotes,306,2,49,45,30,109671,40252
3,1,DownVotes,306,1,49,67,30,109751,40252
1,1,DownVotes,306,1,49,26,30,109996,40252
2,1,DownVotes,306,2,49,76,30,110262,40252
0,1,DownVotes,306,0,49,18,30,110726,40252
0,1,DownVotes,306,0,49,26,30,111309,40252
4,1,DownVotes,306,1,49,45,30,111391,40252
12,1,DownVotes,306,0,49,32,30,111645,40252
1,1,DownVotes,306,1,49,34,30,112020,40252
4,1,DownVotes,306,2,49,37,30,113006,40252
9,1,DownVotes,306,0,49,52,30,113216,40252
0,1,DownVotes,306,0,49,24,30,114894,40252
0,5,DownVotes,411,1,10,52,47,88099,40967
2,5,DownVotes,411,1,10,42,47,110461,40967
4,5,DownVotes,411,1,10,29,47,110719,40967
2,1,DownVotes,185,0,13,62,26,91141,42454
0,1,DownVotes,185,1,13,166,26,91168,42454
10,1,DownVotes,185,0,13,105,26,91422,42454
0,1,DownVotes,185,0,13,100,26,91700,42454
0,1,DownVotes,185,6,13,619,26,93303,42454
4,1,DownVotes,185,0,13,52,26,93848,42454
0,1,DownVotes,185,0,13,59,26,97530,42454
7,1,DownVotes,130,2,0,91,3,92905,43289
4,1,DownVotes,176,3,10,240,8,94302,43750
0,1,DownVotes,176,1,10,77,8,95834,43750
1,1,DownVotes,176,0,10,48,8,97424,43750
2,1,DownVotes,176,0,10,118,8,97582,43750
2,1,DownVotes,176,1,10,44,8,104237,43750
0,1,DownVotes,176,0,10,20,8,107878,43750
0,1,DownVotes,176,0,10,20,8,108429,43750
5,1,DownVotes,176,0,10,25,8,114040,43750
0,1,DownVotes,176,6,10,69,8,114213,43750
0,3,DownVotes,155,0,34,88,7,102695,43805
1,3,DownVotes,155,1,34,37,7,104191,43805
1,3,DownVotes,155,10,34,179,7,104977,43805
0,3,DownVotes,155,1,34,186,7,107954,43805
0,3,DownVotes,155,1,34,39,7,108212,43805
2,3,DownVotes,155,1,34,15,7,108949,43805
0,3,DownVotes,155,1,34,20,7,110611,43805
0,3,DownVotes,155,3,34,43,7,112541,43805
1,3,DownVotes,155,0,34,22,7,112708,43805
5,41,DownVotes,4767,1,363,26,397,94721,44269
0,41,DownVotes,4767,3,363,122,397,95462,44269
9,41,DownVotes,4767,1,363,56,397,95658,44269
0,41,DownVotes,4767,2,363,147,397,95667,44269
9,41,DownVotes,4767,2,363,156,397,95996,44269
0,41,DownVotes,4767,1,363,29,397,96229,44269
11,41,DownVotes,4767,6,363,1255,397,96371,44269
1,41,DownVotes,4767,6,363,118,397,97556,44269
5,41,DownVotes,4767,4,363,101,397,103162,44269
1,41,DownVotes,4767,0,363,24,397,103733,44269
0,41,DownVotes,4767,6,363,124,397,107668,44269
3,41,DownVotes,4767,7,363,152,397,107805,44269
1,41,DownVotes,4767,6,363,89,397,108441,44269
4,41,DownVotes,4767,26,363,2433,397,109076,44269
2,41,DownVotes,4767,3,363,73,397,112385,44269
4,41,DownVotes,4767,1,363,25,397,112971,44269
0,41,DownVotes,4767,2,363,25,397,114246,44269
0,41,DownVotes,4767,2,363,42,397,114636,44269
0,41,DownVotes,4767,5,363,17,397,114879,44269
0,27,DownVotes,1460,5,229,364,79,97768,44451
0,2,DownVotes,599,0,47,24,25,101086,44469
0,1,DownVotes,135,0,21,43,12,96362,44952
0,1,DownVotes,135,0,21,31,12,113341,44952
0,1,DownVotes,135,0,21,49,12,113428,44952
3,1,DownVotes,143,8,1,255,4,99385,45809
3,2,DownVotes,88,4,12,233,20,100572,46427
4,2,DownVotes,88,4,12,230,20,110535,46427
0,2,DownVotes,88,6,12,355,20,114027,46427
0,1,DownVotes,235,3,27,166,13,17461,46522
0,1,DownVotes,235,1,27,80,13,100773,46522
0,1,DownVotes,235,0,27,48,13,104557,46522
3,1,DownVotes,235,1,27,52,13,104582,46522
6,1,DownVotes,235,3,27,67,13,105608,46522
0,1,DownVotes,235,1,27,29,13,108033,46522
2,1,DownVotes,235,1,27,65,13,108039,46522
0,1,DownVotes,235,0,27,15,13,108734,46522
1,1,DownVotes,235,1,27,18,13,113569,46522
0,1,DownVotes,337,0,32,62,13,103475,46925
4,1,DownVotes,337,1,32,48,13,104204,46925
5,1,DownVotes,337,7,32,417,13,104255,46925
0,1,DownVotes,337,1,32,25,13,104699,46925
0,1,DownVotes,337,9,32,583,13,104713,46925
0,1,DownVotes,337,3,32,89,13,104738,46925
0,1,DownVotes,337,1,32,31,13,104766,46925
0,1,DownVotes,337,0,32,31,13,105146,46925
5,1,DownVotes,337,3,32,114,13,105592,46925
4,1,DownVotes,337,1,32,55,13,105720,46925
0,1,DownVotes,337,4,32,109,13,105979,46925
0,1,DownVotes,337,0,32,11,13,105987,46925
0,1,DownVotes,337,0,32,17,13,108570,46925
0,1,DownVotes,337,0,32,43,13,108631,46925
2,1,DownVotes,337,0,32,38,13,109830,46925
1,1,DownVotes,337,2,32,145,13,109831,46925
0,1,DownVotes,337,8,32,352,13,109853,46925
0,1,DownVotes,337,2,32,27,13,110706,46925
0,1,DownVotes,337,1,32,14,13,112141,46925
0,1,DownVotes,337,1,32,14,13,112911,46925
2,1,DownVotes,178,1,7,50,12,103782,48554
0,1,DownVotes,178,0,7,45,12,105955,48554
0,1,DownVotes,178,1,7,66,12,108617,48554
0,1,DownVotes,178,0,7,43,12,108639,48554
1,1,DownVotes,178,1,7,36,12,109104,48554
7,1,DownVotes,178,0,7,35,12,109521,48554
0,1,DownVotes,178,1,7,26,12,110108,48554
0,1,DownVotes,178,0,7,37,12,111373,48554
4,1,DownVotes,178,1,7,119,12,111577,48554
2,9,DownVotes,411,1,21,27,50,104310,48639
0,9,DownVotes,411,6,21,179,50,105745,48639
0,9,DownVotes,411,5,21,74,50,105791,48639
1,1,DownVotes,426,2,2,40,41,107458,49279
2,1,DownVotes,175,3,12,82,38,107529,49647
4,3,DownVotes,2294,4,59,52,192,108873,52554
19,3,DownVotes,2294,16,59,281,192,109710,52554
0,3,DownVotes,2294,3,59,20,192,109868,52554
0,4,DownVotes,719,4,31,116,69,111902,54099
1,4,DownVotes,719,12,31,349,69,111905,54099
1,4,DownVotes,719,8,31,184,69,112142,54099
3,4,DownVotes,719,25,31,616,69,112147,54099
8,4,DownVotes,719,1,31,65,69,112219,54099
12,4,DownVotes,719,1,31,145,69,112640,54099
6,6,DownVotes,60,1,14,54,64,112394,54300
0,6,DownVotes,60,0,14,65,64,112807,54300
0,6,DownVotes,60,5,14,112,64,113194,54300
5,5,Score,6792,152,662,29229,1145,6,5
6,5,Score,6792,28,662,1990,1145,103,5
2,5,Score,6792,75,662,29261,1145,125,5
7,5,Score,6792,156,662,64481,1145,423,5
1,5,Score,6792,10,662,1005,1145,562,5
1,5,Score,6792,26,662,2762,1145,1826,5
0,5,Score,6792,11,662,493,1145,1904,5
2,5,Score,6792,13,662,520,1145,2072,5
0,5,Score,6792,21,662,9878,1145,2077,5
0,5,Score,6792,22,662,4469,1145,2149,5
3,5,Score,6792,11,662,709,1145,2167,5
2,5,Score,6792,15,662,3182,1145,2213,5
2,5,Score,6792,24,662,1475,1145,2245,5
4,0,Score,457,9,47,938,114,9329,6
2,0,Score,429,21,20,1582,56,643,7
1,25,Score,6764,23,604,1278,1089,1,8
7,25,Score,6764,41,604,67396,1089,36,8
1,25,Score,6764,30,604,1220,1089,114,8
1,25,Score,6764,17,604,1022,1089,168,8
1,25,Score,6764,56,604,7733,1089,170,8
5,25,Score,6764,13,604,1765,1089,1173,8
2,25,Score,6764,8,604,498,1089,1529,8
4,25,Score,6764,15,604,795,1089,2348,8
0,25,Score,6764,29,604,1068,1089,3460,8
0,25,Score,6764,12,604,422,1089,3532,8
2,25,Score,6764,73,604,4526,1089,3814,8
3,25,Score,6764,12,604,1575,1089,5184,8
17,0,Score,136,29,10,5877,10,1194,11
3,1,Score,817,66,44,175495,178,31,13
1,1,Score,817,29,44,28291,178,175,13
4,1,Score,345,40,13,25962,14,53,17
4,0,Score,128,54,16,3613,8,3,18
5,6,Score,591,24,693,5717,90,73,22
2,1,Score,308,13,34,5224,52,4,23
1,1,Score,344,22,36,8198,48,2,24
4,1,Score,344,23,36,21925,48,10,24
7,23,Score,4968,13,328,3142,641,1844,25
6,23,Score,4968,14,328,3883,641,12002,25
14,23,Score,4968,10,328,2305,641,29158,25
11,23,Score,4968,21,328,1131,641,31591,25
7,23,Score,4968,11,328,418,641,65044,25
6,23,Score,4968,31,328,3494,641,114763,25
1,7,Score,3150,16,138,4065,257,7358,26
0,7,Score,3150,8,138,365,257,8570,26
2,1,Score,2250,8,28,404,318,4114,29
2,3,Score,2185,14,40,1016,312,841,30
5,3,Score,2185,15,40,1544,312,2772,30
1,3,Score,2185,11,40,1166,312,4267,30
5,3,Score,2185,29,40,1806,312,6421,30
1,3,Score,2185,21,40,1926,312,7860,30
0,3,Score,2185,12,40,1210,312,11872,30
10,3,Score,2185,9,40,268,312,12281,30
8,1,Score,1570,12,26,2983,173,7225,36
0,1,Score,1570,16,26,2435,173,7357,36
8,1,Score,1570,13,26,482,173,8044,36
2,1,Score,1570,8,26,2966,173,10744,36
0,1,Score,1570,42,26,14706,173,14002,36
1,1,Score,1570,12,26,7912,173,31726,36
3,0,Score,133,76,1,5808,15,7,38
5,0,Score,1651,9,12,413,255,113,39
0,0,Score,1651,11,12,339,255,558,39
0,0,Score,861,16,12,1016,62,5414,52
3,0,Score,861,87,12,11927,62,26088,52
0,0,Score,861,10,12,581,62,33283,52
0,2,Score,360,10,21,1223,18,35,54
4,2,Score,360,8,21,498,18,2580,54
1,2,Score,360,11,21,1157,18,13346,54
5,1,Score,366,11,48,497,16,54,55
0,0,Score,402,8,51,771,82,638,59
1,0,Score,402,22,51,5329,82,1252,59
4,3,Score,549,18,13,2414,90,50,62
0,3,Score,549,11,13,53644,90,269,62
1,0,Score,614,102,12,21916,102,22,66
1,0,Score,503,8,10,453,42,44,68
0,0,Score,503,10,10,1667,42,58,68
2,0,Score,503,13,10,1760,42,517,68
1,6,Score,530,10,630,7694,174,23,69
1,6,Score,530,8,630,491,174,40,69
0,1,Score,1936,15,2317,2519,328,173,71
2,1,Score,1936,8,2317,219,328,1378,71
2,1,Score,1936,71,2317,24738,328,2272,71
4,1,Score,1936,9,2317,345,328,3064,71
3,1,Score,1936,9,2317,7407,328,4394,71
0,0,Score,800,9,58,332,77,692,72
3,65,Score,2316,56,74,22890,1126,165,74
2,65,Score,2316,52,74,5188,1126,363,74
3,65,Score,2316,11,74,13526,1126,1525,74
3,65,Score,2316,26,74,36345,1126,2125,74
0,65,Score,2316,9,74,8826,1126,2358,74
4,65,Score,2316,18,74,4758,1126,2499,74
0,65,Score,2316,8,74,1256,1126,4735,74
10,65,Score,2316,10,74,1265,1126,10251,74
14,0,Score,321,18,4,3476,44,26,75
0,0,Score,321,15,4,1955,44,942,75
1,0,Score,260,13,36,1382,8,418,77
4,0,Score,260,8,36,758,8,3215,77
3,0,Score,685,14,68,4277,49,5387,82
0,0,Score,685,10,68,1918,49,5502,82
11,0,Score,804,122,11,39118,64,118,83
2,0,Score,176,14,3,9481,25,220,85
2,2,Score,740,19,58,4090,89,196,87
0,126,Score,14082,22,4235,4341,3320,631,88
0,126,Score,14082,17,4235,2486,3320,2179,88
0,126,Score,14082,10,4235,2740,3320,2455,88
0,126,Score,14082,15,4235,1230,3320,4211,88
4,126,Score,14082,22,4235,3093,3320,6298,88
1,126,Score,14082,10,4235,649,3320,12763,88
8,4,Score,1281,31,61,3293,105,411,89
0,4,Score,1281,20,61,5291,105,414,89
10,0,Score,561,30,27,7111,287,130,90
0,0,Score,561,12,27,1291,287,270,90
0,0,Score,561,8,27,1517,287,276,90
1,0,Score,561,9,27,425,287,359,90
0,1,Score,291,8,141,320,24,10484,98
3,0,Score,146,11,23,3475,26,2988,104
6,3,Score,160,22,20,2267,14,614,107
11,1,Score,443,38,9,11197,59,1610,110
0,1,Score,443,12,9,1518,59,1668,110
3,1,Score,443,8,9,630,59,4939,110
